"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"147",1,"ID","Tangerang Selatan","Haze","haze",26.97,26.44,27.9,30.05,84,106.7085,-6.2955,"2024-05-14 18:19:13.76859"
"148",1,"ID","Bogor","Clouds","overcast clouds",25.81,25.26,26.61,26.87,93,106.7892,-6.5944,"2024-05-14 18:19:14.182178"
"149",1,"ID","Depok","Clouds","overcast clouds",26.7,26.12,27.58,29.4,84,106.8186,-6.4,"2024-05-14 18:19:14.831869"
"150",1,"ID","Bekasi","Clouds","overcast clouds",26.82,26.59,28.05,29.69,84,106.9896,-6.2349,"2024-05-14 18:19:15.313258"
"151",1,"ID","Manado","Clouds","scattered clouds",25.43,25.43,25.43,26.64,100,124.8455,1.487,"2024-05-14 18:19:15.638873"
"152",1,"ID","Jayapura","Clouds","overcast clouds",23.66,23.66,23.66,24.48,92,140.7,-2.5333,"2024-05-14 18:19:16.057201"
"153",1,"ID","Bandung","Clouds","overcast clouds",22.11,22.1,22.65,22.83,94,107.6186,-6.9039,"2024-05-14 18:19:16.440539"
"154",1,"ID","Pontianak","Clouds","overcast clouds",25.55,25.55,25.99,26.77,100,109.3333,-0.0333,"2024-05-14 18:19:16.973537"
"155",1,"ID","Ambon City","Rain","heavy intensity rain",27.15,25.08,27.15,31.76,95,128.1814,-3.6954,"2024-05-14 18:19:17.499765"
"156",1,"ID","Bima","Clouds","broken clouds",22.69,22.69,22.69,23.55,97,118.7167,-8.4667,"2024-05-14 18:19:17.936306"
"157",1,"ID","Banjarmasin","Clouds","broken clouds",27.08,27.08,27.08,31.19,92,114.591,-3.3244,"2024-05-14 18:19:18.328307"
"158",1,"ID","Palu","Clouds","scattered clouds",24.42,24.42,24.42,25.48,98,119.8707,-0.8917,"2024-05-14 18:19:18.848926"
"159",1,"ID","Kendari","Clouds","overcast clouds",24.16,24.16,24.16,25.19,98,122.4989,-3.945,"2024-05-14 18:19:19.304566"
"160",1,"ID","Gorontalo","Clouds","broken clouds",24.5,24.5,24.5,25.54,97,123.0595,0.5412,"2024-05-14 18:19:19.656443"
"161",1,"ID","Bitung","Clouds","broken clouds",25.47,25.47,25.47,26.32,86,125.1824,1.4451,"2024-05-14 18:19:19.997331"
"162",1,"ID","Banda Aceh","Clouds","overcast clouds",27.27,27.27,27.27,30.69,83,95.3222,5.5577,"2024-05-14 18:19:20.423911"
"163",1,"ID","Pekanbaru","Clouds","few clouds",25.18,25.18,25.18,26.36,100,101.45,0.5333,"2024-05-14 18:19:20.782741"
"164",1,"ID","Padang","Rain","light rain",27.03,27.03,27.03,30.5,87,100.3543,-0.9492,"2024-05-14 18:19:21.309384"
"165",1,"ID","Kupang","Clouds","few clouds",29.32,29.32,29.32,36.32,84,123.5833,-10.1667,"2024-05-14 18:19:21.842474"
"166",1,"ID","Sorong","Clouds","broken clouds",26.82,26.82,26.82,29.77,85,131.25,-0.8833,"2024-05-14 18:19:22.203063"
"167",1,"ID","Denpasar","Clouds","few clouds",25.4,25.4,25.81,26.45,94,115.2167,-8.65,"2024-05-14 18:19:22.610269"
"168",1,"ID","Samarinda","Clouds","overcast clouds",23.61,23.61,23.61,24.61,99,117.15,-0.5,"2024-05-14 21:13:37.814093"
"169",1,"ID","Balikpapan","Clouds","scattered clouds",28.55,28.55,28.55,35.32,89,116.8289,-1.2675,"2024-05-14 21:13:38.188518"
"170",1,"ID","Bandar Lampung","Clouds","overcast clouds",23.61,23.61,23.61,24.56,97,105.258,-5.4254,"2024-05-14 21:13:38.432585"
"171",1,"ID","Metro","Clouds","overcast clouds",24.04,24.04,24.04,24.98,95,105.3067,-5.1131,"2024-05-14 21:13:38.743981"
"172",1,"ID","Pringsewu","Clouds","overcast clouds",23.48,23.48,23.48,24.44,98,104.9744,-5.3582,"2024-05-14 21:13:39.171499"
"173",1,"ID","Palembang","Clouds","scattered clouds",25.05,25.05,25.05,26.22,100,104.7458,-2.9167,"2024-05-14 21:13:39.647033"
"174",1,"ID","Surabaya","Clouds","few clouds",24.97,24.97,24.97,26.13,100,112.7508,-7.2492,"2024-05-14 21:13:40.153058"
"175",1,"ID","Gresik","Clouds","overcast clouds",24.95,24.95,24.95,25.75,86,112.6561,-7.1539,"2024-05-14 21:13:40.719723"
"176",1,"ID","Sidoarjo","Clouds","few clouds",24.98,24.98,24.98,26.14,100,112.7183,-7.4478,"2024-05-14 21:13:40.982506"
"177",1,"ID","Malang","Clouds","overcast clouds",21.22,21.22,21.22,21.9,96,112.6304,-7.9797,"2024-05-14 21:13:41.295539"
"178",1,"ID","Probolinggo","Clouds","overcast clouds",24.62,24.62,24.62,25.36,85,113.2159,-7.7543,"2024-05-14 21:13:41.769957"
"179",1,"ID","Semarang","Clouds","few clouds",28.96,28.96,28.96,33.4,74,110.4203,-6.9932,"2024-05-14 21:13:42.065886"
"180",1,"PH","Solo","Clouds","overcast clouds",28.03,28.03,28.03,31.87,78,120.9012,13.7469,"2024-05-14 21:13:42.548896"
"181",1,"ID","Yogyakarta","Clouds","overcast clouds",22.9,22.9,22.9,23.67,93,110.3608,-7.7828,"2024-05-14 21:13:42.796874"
"182",1,"ID","Medan","Mist","mist",25.57,25.57,26.02,26.79,100,98.6667,3.5833,"2024-05-14 21:13:43.097253"
"183",1,"ID","Tebing Tinggi","Clouds","overcast clouds",24.69,24.69,24.69,25.75,97,99.1623,3.3274,"2024-05-14 21:13:43.467411"
"184",1,"ID","Makassar","Clouds","few clouds",24.03,24.03,24.03,25.1,100,119.4221,-5.14,"2024-05-14 21:13:44.002154"
"185",1,"ID","Jakarta","Clouds","overcast clouds",26.16,25.5,27.65,26.16,98,106.8451,-6.2146,"2024-05-14 21:13:44.491274"
"186",1,"ID","Tangerang","Mist","mist",25.81,25.5,27.09,26.93,95,106.63,-6.1781,"2024-05-14 21:13:44.738379"
"187",2,"ID","Tangerang","Rain","light rain",25.81,25.5,27.09,26.93,95,106.63,-6.1781,"2024-05-14 21:13:44.738379"
"188",1,"ID","Tangerang Selatan","Mist","mist",26.15,25.33,26.93,26.15,94,106.7085,-6.2955,"2024-05-14 21:13:45.054046"
"189",1,"ID","Bogor","Clouds","broken clouds",25.64,24.7,25.64,26.66,92,106.7892,-6.5944,"2024-05-14 21:13:45.536392"
"190",1,"ID","Depok","Clouds","broken clouds",26.37,25.01,26.61,26.37,88,106.8186,-6.4,"2024-05-14 21:13:45.828243"
