"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"74",1,"ID","Kendari","Clouds","overcast clouds",30.67,30.67,30.67,35.9,1004,1.13,67,122.4989,-3.945,"2025-01-31 06:12:23.081464"
"75",1,"ID","Gorontalo","Clouds","overcast clouds",28.79,28.79,28.79,33.96,1005,2.21,79,123.0595,0.5412,"2025-01-31 06:12:23.589451"
"76",1,"ID","Bitung","Clouds","overcast clouds",27.49,27.49,27.49,30.5,1006,2.73,77,125.1824,1.4451,"2025-01-31 06:12:24.030041"
"77",1,"ID","Banda Aceh","Clouds","few clouds",29.17,29.17,29.17,31.82,1009,6.17,63,95.3222,5.5577,"2025-01-31 06:12:24.60872"
"78",1,"ID","Pekanbaru","Clouds","scattered clouds",29.18,29.18,29.18,32.19,1008,0,65,101.45,0.5333,"2025-01-31 06:12:24.931236"
"79",1,"ID","Padang","Clouds","scattered clouds",31.03,31.03,31.03,37.99,1009,1.68,71,100.3543,-0.9492,"2025-01-31 06:12:25.349074"
"80",1,"ID","Kupang","Rain","moderate rain",28.32,28.32,28.32,35.32,1005,3.09,94,123.5833,-10.1667,"2025-01-31 06:12:25.923262"
"81",1,"ID","Sorong","Clouds","overcast clouds",28.97,28.97,28.97,32.48,1004,3.07,69,131.25,-0.8833,"2025-01-31 06:12:26.466728"
"82",1,"ID","Denpasar","Clouds","few clouds",29.81,29.81,29.81,33.69,1006,2.06,66,115.2167,-8.65,"2025-01-31 06:12:26.87616"
"83",1,"ID","Cirebon","Rain","light rain",29.36,29.36,29.36,33.53,1006,9.35,70,108.557,-6.7063,"2025-01-31 06:12:27.245665"
"84",1,"ID","Tasikmalaya","Clouds","overcast clouds",29.41,29.41,29.41,31.74,1006,0.96,60,108.2207,-7.3274,"2025-01-31 06:12:27.648292"
"85",1,"ID","Samarinda","Rain","light rain",29.82,29.82,29.82,33.71,1004,1.29,66,117.15,-0.5,"2025-01-31 08:10:56.789678"
"86",1,"ID","Balikpapan","Clouds","overcast clouds",28.51,28.51,28.51,31.69,1004,1.91,70,116.8289,-1.2675,"2025-01-31 08:10:57.064667"
"87",1,"ID","Bandar Lampung","Clouds","overcast clouds",28.48,28.48,28.48,31.94,1005,0.77,72,105.258,-5.4254,"2025-01-31 08:10:57.642097"
"88",1,"ID","Metro","Clouds","overcast clouds",30.72,30.72,30.72,33.8,1005,3.73,58,105.3067,-5.1131,"2025-01-31 08:10:58.111454"
"89",1,"ID","Pringsewu","Clouds","overcast clouds",29.5,29.5,29.5,33.64,1005,0.8,69,104.9744,-5.3582,"2025-01-31 08:10:58.359696"
"90",1,"ID","Palembang","Clouds","broken clouds",31.05,31.05,31.05,35.47,1005,5.14,62,104.7458,-2.9167,"2025-01-31 08:10:58.774449"
"91",1,"ID","Surabaya","Clouds","scattered clouds",30.01,28.97,30.01,35.81,1005,5.66,73,112.7508,-7.2492,"2025-01-31 08:10:59.214745"
"92",1,"ID","Gresik","Clouds","overcast clouds",29.99,28.95,29.99,35.76,1005,4.02,73,112.6561,-7.1539,"2025-01-31 08:10:59.515518"
"93",1,"ID","Sidoarjo","Clouds","scattered clouds",28.98,28.98,30.03,33.45,1005,5.66,74,112.7183,-7.4478,"2025-01-31 08:10:59.995236"
"94",1,"ID","Malang","Clouds","overcast clouds",25.22,25.22,25.22,26.07,1006,0.53,87,112.6304,-7.9797,"2025-01-31 08:11:00.279879"
"95",1,"ID","Probolinggo","Clouds","overcast clouds",28.64,28.64,28.64,33.56,1005,4.32,79,113.2159,-7.7543,"2025-01-31 08:11:00.688866"
"96",1,"ID","Semarang","Clouds","scattered clouds",29.96,28.64,29.96,35.93,1005,8.23,74,110.4203,-6.9932,"2025-01-31 08:11:01.001977"
"97",1,"PH","Solo","Clouds","scattered clouds",27.69,27.69,27.69,30.56,1007,8.31,74,120.9012,13.7469,"2025-01-31 08:11:01.308929"
"98",1,"ID","Yogyakarta","Clouds","overcast clouds",30.51,30.51,30.51,34.29,1004,2.79,62,110.3608,-7.7828,"2025-01-31 08:11:01.542406"
"99",1,"ID","Medan","Clouds","scattered clouds",29.02,29.02,29.02,34.58,1007,3.6,79,98.6667,3.5833,"2025-01-31 08:11:01.910926"
"100",1,"ID","Tebing Tinggi","Clouds","broken clouds",28.26,28.26,28.26,31.03,1007,3.35,69,99.1623,3.3274,"2025-01-31 08:11:02.365944"
"101",1,"ID","Makassar","Clouds","scattered clouds",29.03,29.03,29.03,35.73,1006,3.6,84,119.4221,-5.14,"2025-01-31 08:11:02.793743"
"102",1,"ID","Jakarta","Clouds","scattered clouds",30.58,29.6,31.06,36.22,1006,4.63,69,106.8451,-6.2146,"2025-01-31 08:11:03.212307"
"103",1,"ID","Tangerang","Clouds","scattered clouds",29.9,29.59,31.05,34.56,1006,4.63,69,106.63,-6.1781,"2025-01-31 08:11:03.725029"
"104",1,"ID","Tangerang Selatan","Rain","moderate rain",29.43,29.43,30.89,32.69,1006,4.63,65,106.7085,-6.2955,"2025-01-31 08:11:04.144382"
"105",1,"ID","Bogor","Rain","light rain",27.89,27.89,27.89,30.58,1006,3.29,71,106.7892,-6.5944,"2025-01-31 08:11:04.447622"
"106",1,"ID","Depok","Rain","light rain",29.32,29.1,30.56,32.85,1006,4.63,67,106.8186,-6.4,"2025-01-31 08:11:04.920964"
"107",1,"ID","Bekasi","Clouds","scattered clouds",30.02,30.02,31.03,35.09,1006,4.63,70,106.9896,-6.2349,"2025-01-31 08:11:05.446591"
"108",1,"ID","Manado","Clouds","scattered clouds",31.43,31.43,31.43,37.51,1006,2.57,66,124.8455,1.487,"2025-01-31 08:11:05.791699"
"109",1,"ID","Jayapura","Clouds","overcast clouds",25.66,25.66,25.66,26.4,1005,3.04,81,140.7,-2.5333,"2025-01-31 08:11:06.185499"
"110",1,"ID","Bandung","Clouds","overcast clouds",26.1,26.01,27.21,26.1,1006,0.89,80,107.6186,-6.9039,"2025-01-31 08:11:06.689431"
"111",1,"ID","Pontianak","Clouds","broken clouds",27.49,27.49,27.49,30.74,1006,5.07,79,109.3333,-0.0333,"2025-01-31 08:11:07.099499"
